TrueSpecies,subject_id,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
['hippo'],70493061,2021-01-26 05:20:23,Site_01_part2_IMG_0146,1,"[['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo']]",1,0
['hippo'],70493094,2021-01-26 05:21:31,Site_01_part2_IMG_0177,1,"[['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo']]",1,0
['hippo'],70493096,2021-01-26 05:21:38,Site_01_part2_IMG_0179,1,"[['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo']]",1,0
['hippo'],70493097,2021-01-26 05:21:39,Site_01_part2_IMG_0180,1,"[['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['elephant'], ['hippo'], ['hippo']]",2,1
['hippo'],70493125,2021-01-26 05:22:42,Site_01_part2_IMG_0207,1,"[['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo']]",1,0
['hippo'],70493143,2021-01-26 05:23:22,Site_01_part2_IMG_0225,1,"[['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo'], ['hippo']]",1,0
['buffalo'],70493175,2021-01-26 23:47:47,Site_01_part2_IMG_0425,1,"[['buffalo'], ['livestock'], ['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['livestock'], ['livestock'], ['livestock'], ['buffalo'], ['buffalo']]",2,5
['dikdik'],70493266,2021-01-27 16:52:01,Site_01_part2_IMG_0703,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['dikdik'],70493268,2021-01-28 04:41:16,Site_01_part2_IMG_0706,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['impala'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",2,1
['guineafowlvulturine'],70493317,2021-01-29 14:58:48,Site_01_part2_IMG_1488,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70493319,2021-01-29 14:58:48,Site_01_part2_IMG_1489,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70493326,2021-01-29 14:59:03,Site_01_part2_IMG_1492,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['dikdik'],70493384,2021-01-30 04:06:11,Site_01_part2_IMG_1565,1,"[['dikdik'], ['dikdik'], ['impala'], ['dikdik'], ['impala'], ['dikdik'], ['dikdik'], ['dikdik'], ['impala'], ['impala'], ['impala']]",2,5
['dikdik'],70493402,2021-01-30 06:15:20,Site_01_part2_IMG_1575,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['guineafowlvulturine'],70493426,2021-01-30 10:20:07,Site_01_part2_IMG_1594,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,2
['zebragrevys'],70493504,2021-01-30 13:49:06,Site_01_part3_IMG_0037,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",1,0
['zebragrevys'],70493516,2021-01-30 13:50:22,Site_01_part3_IMG_0042,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",1,0
['zebragrevys'],70493520,2021-01-30 13:50:41,Site_01_part3_IMG_0044,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",1,0
['zebragrevys'],70493550,2021-01-30 13:52:12,Site_01_part3_IMG_0057,1,"[['zebraplains'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,2
['zebragrevys'],70493551,2021-01-30 13:52:18,Site_01_part3_IMG_0058,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,3
['zebragrevys'],70493567,2021-01-30 13:53:01,Site_01_part3_IMG_0065,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys']]",2,1
['zebragrevys'],70493613,2021-01-30 13:59:58,Site_01_part3_IMG_0088,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains']]",2,2
['impala'],70493867,2021-01-30 17:54:10,Site_01_part3_IMG_0220,1,"[['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['guineafowlvulturine'],70493940,2021-01-31 15:12:43,Site_01_part3_IMG_0318,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['impala'],70493945,2021-01-31 16:25:18,Site_01_part3_IMG_0323,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['zebragrevys'],70494027,2021-02-03 10:26:03,Site_01_part3_IMG_0475,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",1,0
['elephant'],70494033,2021-02-03 11:37:03,Site_01_part3_IMG_0480,1,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['impala'],70494051,2021-02-03 14:07:36,Site_01_part3_IMG_0509,1,"[['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala']]",2,2
['impala'],70494079,2021-02-03 14:55:13,Site_01_part3_IMG_0536,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['elephant'],70494120,2021-02-04 00:29:22,Site_01_part3_IMG_0594,1,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['warthog'], ['elephant'], ['buffalo'], ['elephant'], ['warthog'], ['elephant']]",3,3
['warthog'],70494256,2021-02-09 12:14:20,Site_01_part3_IMG_0798,1,"[['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog']]",1,0
['warthog'],70494261,2021-02-09 12:14:46,Site_01_part3_IMG_0800,1,"[['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog']]",1,0
['warthog'],70494270,2021-02-09 12:16:36,Site_01_part3_IMG_0806,1,"[['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['livestock'], ['warthog']]",2,1
['impala'],70494301,2021-02-10 13:30:12,Site_01_part3_IMG_0828,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70494331,2021-02-10 13:32:08,Site_01_part3_IMG_0843,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70494348,2021-02-10 18:39:01,Site_01_part3_IMG_0856,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70494350,2021-02-10 18:39:09,Site_01_part3_IMG_0857,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70494353,2021-02-10 18:39:16,Site_01_part3_IMG_0858,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala']]",2,2
['impala'],70494361,2021-02-10 18:39:46,Site_01_part3_IMG_0863,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70494366,2021-02-10 18:39:59,Site_01_part3_IMG_0865,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70494368,2021-02-10 18:40:07,Site_01_part3_IMG_0866,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70494412,2021-02-10 18:43:17,Site_01_part3_IMG_0888,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['baboon'],70494462,2021-02-12 10:38:13,Site_01_part3_IMG_0935,1,"[['baboon'], ['vervetmonkey'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",2,1
['baboon'],70494482,2021-02-12 11:04:39,Site_01_part3_IMG_0951,1,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",1,0
['baboon'],70494483,2021-02-12 11:04:45,Site_01_part3_IMG_0952,1,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",1,0
['impala'],70494500,2021-02-12 12:40:13,Site_01_part3_IMG_0969,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['dikdik'],70494553,2021-02-17 07:46:34,Site_01_part3_IMG_1814,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['impala'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",2,1
['baboon'],70494665,2021-02-19 10:32:24,Site_01_part3_IMG_2445,1,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",1,0
['impala'],70494696,2021-02-19 16:44:01,Site_01_part3_IMG_2706,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70494703,2021-02-19 16:44:31,Site_01_part3_IMG_2710,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['zebragrevys'],70495189,2021-01-26 06:50:56,Site_03_part1_IMG_0163,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,1
['birdother'],70495192,2021-01-26 09:20:45,Site_03_part1_IMG_0166,1,"[['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother']]",1,0
['impala'],70495219,2021-01-27 09:42:04,Site_03_part1_IMG_0290,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['zebragrevys'],70495235,2021-01-27 19:34:09,Site_03_part1_IMG_0444,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,2
['zebragrevys'],70495284,2021-01-27 20:50:07,Site_03_part1_IMG_0499,1,"[['zebragrevys'], ['zebragrevys'], ['zebraplains', 'impala'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",3,3
['zebragrevys'],70495286,2021-01-27 20:51:11,Site_03_part1_IMG_0504,1,"[['zebraplains'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,2
['zebragrevys'],70495301,2021-01-27 22:05:53,Site_03_part1_IMG_0522,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains']]",2,1
['zebragrevys'],70495302,2021-01-27 22:05:54,Site_03_part1_IMG_0523,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['buffalo', 'zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys']]",3,3
['zebragrevys'],70495303,2021-01-27 22:05:54,Site_03_part1_IMG_0524,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,2
['zebragrevys'],70495304,2021-01-27 22:06:00,Site_03_part1_IMG_0525,1,"[['zebragrevys'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,2
['zebragrevys'],70495306,2021-01-27 22:06:01,Site_03_part1_IMG_0527,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys', 'impala']]",2,1
['zebragrevys'],70495307,2021-01-27 22:06:07,Site_03_part1_IMG_0528,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,3
['impala'],70495344,2021-01-28 06:38:26,Site_03_part1_IMG_0578,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70495349,2021-01-28 10:09:22,Site_03_part1_IMG_0585,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['guineafowlhelmeted'],70495363,2021-01-28 13:55:20,Site_03_part1_IMG_0699,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['birdother'], ['guineafowlhelmeted']]",3,2
['zebragrevys'],70495432,2021-01-29 20:42:15,Site_03_part1_IMG_0923,1,"[['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,2
['hare'],70495442,2021-01-30 02:08:49,Site_03_part1_IMG_0941,1,"[['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare']]",1,0
['hare'],70495443,2021-01-30 02:08:58,Site_03_part1_IMG_0942,1,"[['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare']]",1,0
['impala'],70495457,2021-01-30 03:33:13,Site_03_part1_IMG_0956,1,"[['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],70495460,2021-01-30 03:33:32,Site_03_part1_IMG_0959,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['dikdik'],70495473,2021-01-30 03:39:28,Site_03_part1_IMG_0973,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala']]",2,4
['birdother'],70495490,2021-01-30 05:16:43,Site_03_part1_IMG_1003,1,"[['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother']]",1,0
['vervetmonkey'],70495502,2021-01-30 15:39:42,Site_03_part1_IMG_1042,1,"[['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey'], ['vervetmonkey']]",1,0
['guineafowlvulturine'],70495526,2021-01-31 07:59:50,Site_03_part1_IMG_1068,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['baboon'], ['guineafowlvulturine']]",3,2
['guineafowlvulturine'],70495528,2021-01-31 08:00:05,Site_03_part1_IMG_1070,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70495536,2021-01-31 08:01:21,Site_03_part1_IMG_1078,1,"[['guineafowlvulturine', 'birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother', 'guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",3,3
['guineafowlvulturine'],70495538,2021-01-31 08:01:48,Site_03_part1_IMG_1080,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother', 'guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,2
['dikdik'],70495553,2021-01-31 18:43:05,Site_03_part1_IMG_1169,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['birdother'],70495598,2021-02-01 15:34:40,Site_03_part1_IMG_1334,1,"[['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother']]",1,0
['birdother'],70495599,2021-02-01 15:35:07,Site_03_part1_IMG_1335,1,"[['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother']]",1,0
['zebragrevys'],70495614,2021-02-01 19:43:16,Site_03_part1_IMG_1369,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,7
['livestock'],70495645,2021-02-02 15:47:29,Site_03_part1_IMG_1452,1,"[['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock']]",1,0
['impala'],70495648,2021-02-02 20:22:29,Site_03_part1_IMG_1456,1,"[['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['dikdik'], ['impala'], ['impala'], ['impala']]",2,3
['impala'],70495659,2021-02-02 20:44:15,Site_03_part1_IMG_1468,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70495670,2021-02-02 21:44:09,Site_03_part1_IMG_1479,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70495677,2021-02-02 22:45:00,Site_03_part1_IMG_1486,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70495727,2021-02-03 02:05:57,Site_03_part1_IMG_1536,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['guineafowlvulturine'],70495768,2021-02-03 06:53:42,Site_03_part1_IMG_1578,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine']]",3,2
